date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:21:43	32492/32492	---M--	200	added ('OK')	image/webp	etag:%227b431cb5b0565f8431d2c05f57b4470b%22	https://wager.tw/upload/73/article_images/15572d7e-45b8-475f-92bf-351523eb7843.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/15572d7e-45b8-475f-92bf-351523eb7843.webp	(from https://wager.tw/page/slot)
10:21:43	21196/21196	---M--	200	added ('OK')	image/webp	etag:%22f7c2faeee7c88de2511d657e9267b6a7%22	https://wager.tw/upload/73/article_images/49cbdb95-aef9-40c8-a7f5-9e65ec8a5c0d.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/49cbdb95-aef9-40c8-a7f5-9e65ec8a5c0d.webp	(from https://wager.tw/page/slot)
10:21:43	76132/76132	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:43%20GMT	https://wager.tw/article/slot-lubu	C:/My%20Websites/https___wager.tw_/wager.tw/article/slot-lubu.html	(from https://wager.tw/page/slot)
10:21:43	38360/38360	---M--	200	added ('OK')	image/webp	etag:%2218a1012ec423ee7163fcef356b75fe3c%22	https://wager.tw/upload/73/article_images/d424c2ab-29a2-48b0-863f-9fba9d6b388c.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/d424c2ab-29a2-48b0-863f-9fba9d6b388c.webp	(from https://wager.tw/page/slot)
10:21:44	75124/75124	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:43%20GMT	https://wager.tw/article/97C12041D9C4A752	C:/My%20Websites/https___wager.tw_/wager.tw/article/97C12041D9C4A752.html	(from https://wager.tw/page/slot)
10:21:44	13176/13176	---M--	200	added ('OK')	image/webp	etag:%226cb71cd19d75ec7cd9be872a069421e2%22	https://wager.tw/upload/73/article_images/f21dbd27-f536-4e90-b87e-830ce81a748e.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/f21dbd27-f536-4e90-b87e-830ce81a748e.webp	(from https://wager.tw/page/slot)
10:21:44	80406/80406	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:44%20GMT	https://wager.tw/article/F2A8E05E8D4C061B8671	C:/My%20Websites/https___wager.tw_/wager.tw/article/F2A8E05E8D4C061B8671.html	(from https://wager.tw/page/slot)
10:21:44	19808/19808	---M--	200	added ('OK')	image/jpeg	etag:%22a8d2af7afb46692c8fc97960825d6b12%22	https://wager.tw/upload/73/article_images/a3ed4c06-7505-4887-a395-fa15508cfbdb.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/a3ed4c06-7505-4887-a395-fa15508cfbdb.jpg	(from https://wager.tw/page/slot)
10:21:45	78509/78509	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:44%20GMT	https://wager.tw/article/31D5C75D1D9D26499A5B	C:/My%20Websites/https___wager.tw_/wager.tw/article/31D5C75D1D9D26499A5B.html	(from https://wager.tw/page/slot)
10:21:45	12368/12368	---M--	200	added ('OK')	image/jpeg	etag:%2234bfe2ab2314bd8d1336ac4a673e8272%22	https://wager.tw/upload/73/article_images/66231043-c905-4ed3-aea0-c69318efc3f5.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/66231043-c905-4ed3-aea0-c69318efc3f5.jpg	(from https://wager.tw/page/slot)
10:21:45	79649/79649	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:45%20GMT	https://wager.tw/article/1A9C37CEA96C26A56379	C:/My%20Websites/https___wager.tw_/wager.tw/article/1A9C37CEA96C26A56379.html	(from https://wager.tw/page/slot)
10:21:45	9954/9954	---M--	200	added ('OK')	image/jpeg	etag:%2263b4f72579a2a67c33fb1f7bb31d7873%22	https://wager.tw/upload/73/article_images/19fd85a7-443e-4121-a20f-4ab2376d0eef.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/19fd85a7-443e-4121-a20f-4ab2376d0eef.jpg	(from https://wager.tw/page/slot)
10:21:46	82465/82465	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:45%20GMT	https://wager.tw/article/E4A9980775C0AC39A8D8	C:/My%20Websites/https___wager.tw_/wager.tw/article/E4A9980775C0AC39A8D8.html	(from https://wager.tw/page/slot)
10:21:46	110341/110341	---M--	200	added ('OK')	image/png	etag:%22b136746e2156525ddb881af0051ac8a1%22	https://wager.tw/upload/73/article_images/f5fe653b-1763-4edc-b784-897a43a425bd.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/f5fe653b-1763-4edc-b784-897a43a425bd.png	(from https://wager.tw/page/slot)
10:21:46	76474/76474	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:46%20GMT	https://wager.tw/article/bng-candy	C:/My%20Websites/https___wager.tw_/wager.tw/article/bng-candy.html	(from https://wager.tw/page/slot)
10:21:46	115305/115305	---M--	200	added ('OK')	image/png	etag:%2279ace0908079101159ecbb0874b25465%22	https://wager.tw/upload/73/article_images/d8d13763-2f1a-4b80-9242-ab720994a4cb.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/d8d13763-2f1a-4b80-9242-ab720994a4cb.png	(from https://wager.tw/page/slot)
10:21:47	78113/78113	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:46%20GMT	https://wager.tw/article/C980296A653FDDB790B7	C:/My%20Websites/https___wager.tw_/wager.tw/article/C980296A653FDDB790B7.html	(from https://wager.tw/page/slot)
10:21:47	107957/107957	---M--	200	added ('OK')	image/png	etag:%22b735843298126e6b58de207f3262c131%22	https://wager.tw/upload/73/article_images/ceb02558-8098-4382-8149-4f743cb022a8.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/ceb02558-8098-4382-8149-4f743cb022a8.png	(from https://wager.tw/page/slot)
10:21:47	15927/15927	---M--	200	added ('OK')	image/jpeg	etag:%22ff4fcc13e4017e81cd3081e23813609c%22	https://wager.tw/upload/73/article_images/9c3550d4-96c1-45bb-b226-3fa074282ea7.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/9c3550d4-96c1-45bb-b226-3fa074282ea7.jpg	(from https://wager.tw/page/slot)
10:21:48	75206/75206	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:47%20GMT	https://wager.tw/article/C67F45646CDBA5A965E8	C:/My%20Websites/https___wager.tw_/wager.tw/article/C67F45646CDBA5A965E8.html	(from https://wager.tw/page/slot)
10:21:48	117955/117955	---M--	200	added ('OK')	image/png	etag:%22a07903e1429ffd29d9d0393a2e4a12ae%22	https://wager.tw/upload/73/article_images/ad3a13a4-e5b7-4e11-bd24-1e6eef85e9d8.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/ad3a13a4-e5b7-4e11-bd24-1e6eef85e9d8.png	(from https://wager.tw/page/slot)
10:21:48	77184/77184	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:47%20GMT	https://wager.tw/article/5729B571257F858D5188	C:/My%20Websites/https___wager.tw_/wager.tw/article/5729B571257F858D5188.html	(from https://wager.tw/page/slot)
10:21:48	16514/16514	---M--	200	added ('OK')	image/jpeg	etag:%22fee6ec77ceac819c25804cfebb31730a%22	https://wager.tw/upload/73/article_images/0fda7842-96ce-42d0-8b11-33fe94d424fc.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/0fda7842-96ce-42d0-8b11-33fe94d424fc.jpg	(from https://wager.tw/page/slot)
10:21:49	75692/75692	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:48%20GMT	https://wager.tw/article/FDA29F8E17E95EAF5999	C:/My%20Websites/https___wager.tw_/wager.tw/article/FDA29F8E17E95EAF5999.html	(from https://wager.tw/page/slot)
10:21:49	15084/15084	---M--	200	added ('OK')	image/jpeg	etag:%221f35371dde13bea8eda71cbe7820a6f9%22	https://wager.tw/upload/73/article_images/cc2d6d04-39ee-4a29-a271-64755bad63e5.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/cc2d6d04-39ee-4a29-a271-64755bad63e5.jpg	(from https://wager.tw/page/slot)
10:21:49	75324/75324	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:48%20GMT	https://wager.tw/article/9085AE827F65F3198536	C:/My%20Websites/https___wager.tw_/wager.tw/article/9085AE827F65F3198536.html	(from https://wager.tw/page/slot)
10:21:49	15968/15968	---M--	200	added ('OK')	image/jpeg	etag:%2271a41aa22c50bd969b37b57950889f41%22	https://wager.tw/upload/73/article_images/a5c07726-8210-4717-84f1-eb83396c547b.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/a5c07726-8210-4717-84f1-eb83396c547b.jpg	(from https://wager.tw/page/slot)
10:21:50	77611/77611	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:49%20GMT	https://wager.tw/article/40DDA1E6D6B046A391F9	C:/My%20Websites/https___wager.tw_/wager.tw/article/40DDA1E6D6B046A391F9.html	(from https://wager.tw/page/slot)
10:21:50	116710/116710	---M--	200	added ('OK')	image/png	etag:%22fc3366b4a3f36237a1790ee2689b54af%22	https://wager.tw/upload/73/article_images/9c36d10d-7f0f-4279-9a39-4c0bbf676d42.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/9c36d10d-7f0f-4279-9a39-4c0bbf676d42.png	(from https://wager.tw/page/slot)
10:21:50	74404/74404	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:49%20GMT	https://wager.tw/article/0CCB943DCEF6E008D619	C:/My%20Websites/https___wager.tw_/wager.tw/article/0CCB943DCEF6E008D619.html	(from https://wager.tw/page/slot)
10:21:50	99543/99543	---M--	200	added ('OK')	image/png	etag:%22d5e74627ecbcf77f60c3bd34310253a9%22	https://wager.tw/upload/73/article_images/73cced64-de7b-49df-94e6-f9e08b454b70.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/73cced64-de7b-49df-94e6-f9e08b454b70.png	(from https://wager.tw/page/slot)
10:21:51	78808/78808	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:50%20GMT	https://wager.tw/article/44FA3FC8E5EC9575DEC9	C:/My%20Websites/https___wager.tw_/wager.tw/article/44FA3FC8E5EC9575DEC9.html	(from https://wager.tw/page/slot)
10:21:51	148019/148019	---M--	200	added ('OK')	image/png	etag:%22cee3fec3f43b0970e999e8745f513c02%22	https://wager.tw/upload/73/article_images/85ddb8f2-379d-4b5b-b952-77208edd5ac4.png	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/85ddb8f2-379d-4b5b-b952-77208edd5ac4.png	(from https://wager.tw/page/slot)
10:21:51	77928/77928	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:50%20GMT	https://wager.tw/article/8B202A08418607A441DF	C:/My%20Websites/https___wager.tw_/wager.tw/article/8B202A08418607A441DF.html	(from https://wager.tw/page/slot)
10:21:51	17436/17436	---M--	200	added ('OK')	image/jpeg	etag:%220f3b0c5cb3f45b5866c1590e531cec19%22	https://wager.tw/upload/73/article_images/1cb35650-12c6-4740-abac-905d328be9d2.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/1cb35650-12c6-4740-abac-905d328be9d2.jpg	(from https://wager.tw/page/slot)
10:21:51	18630/18630	---M--	200	added ('OK')	image/jpeg	etag:%224b92876b06f59b6ddce6a89c711a692d%22	https://wager.tw/upload/73/article_images/0932a0eb-4621-47db-b748-8bb2d4dc80d9.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/0932a0eb-4621-47db-b748-8bb2d4dc80d9.jpg	(from https://wager.tw/page/slot)
10:21:52	16011/16011	---M--	200	added ('OK')	image/jpeg	etag:%22d45f3fd2b173ca949d440e6f712ea881%22	https://wager.tw/upload/73/article_images/f7bd28f0-21c6-4465-9c43-26915cab0be1.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/f7bd28f0-21c6-4465-9c43-26915cab0be1.jpg	(from https://wager.tw/page/slot)
10:21:52	110893/110893	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:52%20GMT	https://wager.tw/article/bet108	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet108.html	(from https://wager.tw/page/livebet)
10:21:52	50296/50296	---M--	200	added ('OK')	image/webp	etag:%220d34f79e40421f6661e20192ca6b7ed0%22	https://wager.tw/upload/73/article_images/05af515b-38c8-4b52-b558-343bb0ff6cf3.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/05af515b-38c8-4b52-b558-343bb0ff6cf3.webp	(from https://wager.tw/page/livebet)
10:21:53	101060/101060	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:52%20GMT	https://wager.tw/article/bet829	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet829.html	(from https://wager.tw/page/livebet)
10:21:53	51224/51224	---M--	200	added ('OK')	image/webp	etag:%220db676e91d523421bc6be7aae92a26d9%22	https://wager.tw/upload/73/article_images/1b65a527-da2e-4860-a58a-45b5d1e265c4.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/1b65a527-da2e-4860-a58a-45b5d1e265c4.webp	(from https://wager.tw/page/livebet)
10:21:53	91960/91960	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:53%20GMT	https://wager.tw/article/bet823	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet823.html	(from https://wager.tw/page/livebet)
10:21:54	51262/51262	---M--	200	added ('OK')	image/webp	etag:%229b725f63c9d6f54df68b6798e5b83c80%22	https://wager.tw/upload/73/article_images/29aeff55-880b-40dc-848e-97967a900bd5.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/29aeff55-880b-40dc-848e-97967a900bd5.webp	(from https://wager.tw/page/livebet)
10:21:54	98916/98916	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:53%20GMT	https://wager.tw/article/bet710	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet710.html	(from https://wager.tw/page/livebet)
10:21:54	50232/50232	---M--	200	added ('OK')	image/webp	etag:%229fa9c0b75433a12c05d5204e16215c21%22	https://wager.tw/upload/73/article_images/ea4a4dd0-43da-4e3f-b804-1975aeab4147.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/ea4a4dd0-43da-4e3f-b804-1975aeab4147.webp	(from https://wager.tw/page/livebet)
10:21:55	102898/102898	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:54%20GMT	https://wager.tw/article/bet625	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet625.html	(from https://wager.tw/page/livebet)
10:21:55	14390/14390	---M--	200	added ('OK')	image/webp	etag:%2220ca04b14918d1e3946b55f358406d43%22	https://wager.tw/upload/73/article_images/b7f8f34e-6942-42e9-b94f-8ecf9ca0e3cc.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/b7f8f34e-6942-42e9-b94f-8ecf9ca0e3cc.webp	(from https://wager.tw/page/livebet)
10:21:55	102470/102470	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:54%20GMT	https://wager.tw/article/bet603	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet603.html	(from https://wager.tw/page/livebet)
10:21:55	14560/14560	---M--	200	added ('OK')	image/webp	etag:%22936c9ba62b9c1d54d5a7e818c2169a22%22	https://wager.tw/upload/73/article_images/eaa3bec0-f576-4dbc-a93b-525ca673ef76.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/eaa3bec0-f576-4dbc-a93b-525ca673ef76.webp	(from https://wager.tw/page/livebet)
10:21:56	98255/98255	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:55%20GMT	https://wager.tw/article/bet516	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet516.html	(from https://wager.tw/page/livebet)
10:21:56	14340/14340	---M--	200	added ('OK')	image/webp	etag:%22367f179a26b305e5dd3e0c299b58e78e%22	https://wager.tw/upload/73/article_images/8fb935b0-7c86-47e9-8f1d-215f9f21ea70.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/8fb935b0-7c86-47e9-8f1d-215f9f21ea70.webp	(from https://wager.tw/page/livebet)
10:21:56	101938/101938	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:55%20GMT	https://wager.tw/article/bet423	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet423.html	(from https://wager.tw/page/livebet)
10:21:56	14476/14476	---M--	200	added ('OK')	image/webp	etag:%2284dab9d3138269e52260494262f99183%22	https://wager.tw/upload/73/article_images/cab0fdc6-2e61-4027-bfc8-68e705251fff.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/cab0fdc6-2e61-4027-bfc8-68e705251fff.webp	(from https://wager.tw/page/livebet)
10:21:57	101388/101388	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:56%20GMT	https://wager.tw/article/bet416	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet416.html	(from https://wager.tw/page/livebet)
10:21:57	14230/14230	---M--	200	added ('OK')	image/webp	etag:%227a94d5c784858baa275ac430577b2343%22	https://wager.tw/upload/73/article_images/1ae37a37-b7f3-4626-a0f7-2730ee7f93e8.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/1ae37a37-b7f3-4626-a0f7-2730ee7f93e8.webp	(from https://wager.tw/page/livebet)
10:21:57	105105/105105	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:57%20GMT	https://wager.tw/article/bet401	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet401.html	(from https://wager.tw/page/livebet)
10:21:57	14454/14454	---M--	200	added ('OK')	image/webp	etag:%2276ea161ad999c43855b16c088866d59e%22	https://wager.tw/upload/73/article_images/56363f05-d256-408c-be21-1b2cfb78c2cb.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/56363f05-d256-408c-be21-1b2cfb78c2cb.webp	(from https://wager.tw/page/livebet)
10:21:58	97431/97431	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:57%20GMT	https://wager.tw/article/bet325	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet325.html	(from https://wager.tw/page/livebet)
10:21:58	14434/14434	---M--	200	added ('OK')	image/webp	etag:%2267f6a74464742ecc0d03e840e763e2c8%22	https://wager.tw/upload/73/article_images/83773502-5d85-4e1e-bddf-6fdbcd171a0d.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/83773502-5d85-4e1e-bddf-6fdbcd171a0d.webp	(from https://wager.tw/page/livebet)
10:21:58	85741/85741	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:58%20GMT	https://wager.tw/article/bet321	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet321.html	(from https://wager.tw/page/livebet)
10:21:58	14444/14444	---M--	200	added ('OK')	image/webp	etag:%223f487afaf1fae76c85e32dc82588a3c6%22	https://wager.tw/upload/73/article_images/b2a161e2-d1b3-49cd-86ea-483634b8e1b0.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/b2a161e2-d1b3-49cd-86ea-483634b8e1b0.webp	(from https://wager.tw/page/livebet)
10:21:59	105678/105678	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:58%20GMT	https://wager.tw/article/bet226	C:/My%20Websites/https___wager.tw_/wager.tw/article/bet226.html	(from https://wager.tw/page/livebet)
10:21:59	14730/14730	---M--	200	added ('OK')	image/webp	etag:%223cb42cc98c7327cbed8c414eb706e07e%22	https://wager.tw/upload/73/article_images/832f41ed-c8b9-4712-9eda-7a4e7a319007.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/832f41ed-c8b9-4712-9eda-7a4e7a319007.webp	(from https://wager.tw/page/livebet)
10:21:59	93453/93453	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:59%20GMT	https://wager.tw/article/livebet19	C:/My%20Websites/https___wager.tw_/wager.tw/article/livebet19.html	(from https://wager.tw/page/livebet)
10:21:59	14572/14572	---M--	200	added ('OK')	image/webp	etag:%22cf809c87b80528d3afc3ed613d778241%22	https://wager.tw/upload/73/article_images/88862a8b-4398-4ae5-a272-34354a51f823.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/88862a8b-4398-4ae5-a272-34354a51f823.webp	(from https://wager.tw/page/livebet)
10:22:00	82961/82961	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:21:59%20GMT	https://wager.tw/article/livebet18	C:/My%20Websites/https___wager.tw_/wager.tw/article/livebet18.html	(from https://wager.tw/page/livebet)
10:22:00	14356/14356	---M--	200	added ('OK')	image/webp	etag:%226879490c4079f48582de7395cdc2aba5%22	https://wager.tw/upload/73/article_images/04f2c32f-8eda-4932-8d4e-d5de2a768f1d.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/04f2c32f-8eda-4932-8d4e-d5de2a768f1d.webp	(from https://wager.tw/page/livebet)
10:22:00	81310/81310	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:22:00%20GMT	https://wager.tw/article/livebet17	C:/My%20Websites/https___wager.tw_/wager.tw/article/livebet17.html	(from https://wager.tw/page/livebet)
10:22:00	14330/14330	---M--	200	added ('OK')	image/webp	etag:%22822892c7124dea5051a5a815e5457a32%22	https://wager.tw/upload/73/article_images/f9c0dd9e-a63d-40ca-97a6-b37e70ab5313.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/article_images/f9c0dd9e-a63d-40ca-97a6-b37e70ab5313.webp	(from https://wager.tw/page/livebet)
